p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene_symbol,Protein_ID,gene,swissprot_symbol,trembl_symbol,ncbi_symbol
2.029665148433053e-15,1.2009194713904294,0.146,0.118,6.29723908952839e-11,3,PRM1A.1,evm.model.Ap2.479,evm.TU.Ap2.479,Prominin-1-A,Prominin-1-A,prominin-1-A-like isoform X2 [Orbicella faveolata]
2.058840319169341e-15,1.3211891752919356,0.129,0.115,6.387757974254797e-11,3,ARHGH,evm.model.Ap5.878,evm.TU.Ap5.878,Rho guanine nucleotide exchange factor 17,Rho guanine nucleotide exchange factor 17,uncharacterized protein LOC111326442 [Stylophora pistillata]
2.3291112142547287e-15,1.1846199078827504,0.145,0.12,7.226300453346721e-11,3,CLAP1,evm.model.Ap7.89,evm.TU.Ap7.89,CLIP-associating protein 1,CLIP-associating protein 1-A,CLIP-associating protein 1-like isoform X3 [Stylophora pistillata]
2.3438295873151937e-15,1.426045924223228,0.159,0.112,7.27196567760412e-11,3,NAS15.13,evm.model.Ap4.1421,evm.TU.Ap4.1421,Zinc metalloproteinase nas-15,Zinc metalloproteinase nas-6,uncharacterized protein LOC110045259 [Orbicella faveolata]
2.421704545107877e-15,0.5080377791865522,0.279,0.338,7.5135805216517e-11,3,BRDT,evm.model.Ap1.2771,evm.TU.Ap1.2771,Bromodomain testis-specific protein,Bromodomain-containing protein 2,bromodomain-containing protein 3-like isoform X4 [Orbicella faveolata]
2.786712750846832e-15,1.653886757166279,0.122,0.088,8.646054980777381e-11,3,GAPR1.17,evm.model.Ap2.1944,evm.TU.Ap2.1944,Golgi-associated plant pathogenesis-related protein 1,Golgi-associated plant pathogenesis-related protein 1,Golgi-associated plant pathogenesis-related protein 1-like isoform X1 [Orbicella faveolata]
2.8274539763144114e-15,0.7064680511104859,0.15,0.176,8.772458706913092e-11,3,X2A5A,evm.model.Ap13.2282,evm.TU.Ap13.2282,Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit alpha isoform,Serine/threonine protein phosphatase 2A regulatory subunit,serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit epsilon isoform-like [Orbicella faveolata]
2.8755792455458714e-15,1.0067381944744307,0.184,0.166,8.92177216723062e-11,3,PK3CB.1,evm.model.Ap6.947,evm.TU.Ap6.947,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform","phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform-like isoform X1 [Orbicella faveolata]"
3.0160469658482423e-15,1.013799521416495,0.155,0.145,9.357587316240757e-11,3,AT2B3,evm.model.Ap5.1106,evm.TU.Ap5.1106,Plasma membrane calcium-transporting ATPase 3,Calcium-transporting ATPase,plasma membrane calcium-transporting ATPase 3-like isoform X2 [Orbicella faveolata]
3.24772665999328e-15,1.5647551161038544,0.115,0.079,1.007639673529515e-10,3,R213A.6,evm.model.Ap1.2819,evm.TU.Ap1.2819,E3 ubiquitin-protein ligase rnf213-alpha,E3 ubiquitin-protein ligase RNF213,E3 ubiquitin-protein ligase rnf213-alpha-like [Orbicella faveolata]
3.48651397896812e-15,1.0969648763967226,0.157,0.146,1.0817258271146489e-10,3,ZZEF1,evm.model.Ap12.37,evm.TU.Ap12.37,Zinc finger ZZ-type and EF-hand domain-containing protein 1,Zinc finger ZZ-type and EF-hand domain-containing protein 1,zinc finger ZZ-type and EF-hand domain-containing protein 1-like isoform X1 [Orbicella faveolata]
3.592844291091149e-15,1.330731058171447,0.146,0.111,1.1147158697539398e-10,3,TNR16,evm.model.Ap5.2364,evm.TU.Ap5.2364,Tumor necrosis factor receptor superfamily member 16,Uncharacterized protein,uncharacterized protein LOC111337475 isoform X2 [Stylophora pistillata]
3.61688944728988e-15,1.2665048374625951,0.119,0.102,1.122176119916158e-10,3,DBF4A,evm.model.Ap7.2759,evm.TU.Ap7.2759,Protein DBF4 homolog A,Protein DBF4-like A,uncharacterized protein LOC111336681 [Stylophora pistillata]
3.776659380327329e-15,1.397527203703581,0.123,0.094,1.1717463393403573e-10,3,HEXB.1,evm.model.Ap4.539,evm.TU.Ap4.539,Beta-hexosaminidase subunit beta,Beta-hexosaminidase subunit beta,beta-hexosaminidase subunit beta-like [Orbicella faveolata]
3.9367503666037486e-15,0.5170286055090807,0.196,0.259,1.221416168742479e-10,3,MITF,evm.model.Ap5.862,evm.TU.Ap5.862,Microphthalmia-associated transcription factor,Microphthalmia-associated transcription factor,microphthalmia-associated transcription factor-like isoform X2 [Orbicella faveolata]
4.302583211137687e-15,1.8107005458596204,0.11,0.053,1.334919467087579e-10,3,ELYS,evm.model.Ap6.1579,evm.TU.Ap6.1579,Protein ELYS,Protein ELYS,protein ELYS-like [Orbicella faveolata]
4.887305014284392e-15,1.4046582926531719,0.134,0.099,1.5163352537318756e-10,3,LIPK,evm.model.Ap2.3186,evm.TU.Ap2.3186,Lipase member K,Lipase member K,lipase member K-like [Stylophora pistillata]
4.937127746913609e-15,1.7740146369458984,0.114,0.059,1.5317932547574163e-10,3,TAF5L,evm.model.Ap2.218,evm.TU.Ap2.218,TAF5-like RNA polymerase II p300/CBP-associated factor-associated factor 65 kDa subunit 5L,TAF5-like RNA polymerase II p300/CBP-associated factor-associated factor 65 kDa subunit 5L,TAF5-like RNA polymerase II p300/CBP-associated factor-associated factor 65 kDa subunit 5L [Stylophora pistillata]
4.964208825293008e-15,1.494021149667785,0.133,0.088,1.5401954301354087e-10,3,OTOAN,evm.model.Ap12.2637,evm.TU.Ap12.2637,Otoancorin,Otoancorin,uncharacterized protein LOC110058287 isoform X1 [Orbicella faveolata]
4.995530885694323e-15,1.2042261000763201,0.159,0.127,1.5499134125955208e-10,3,PTN13,evm.model.Ap2.2650,evm.TU.Ap2.2650,Tyrosine-protein phosphatase non-receptor type 13,Tyrosine-protein phosphatase non-receptor type 13,tyrosine-protein phosphatase non-receptor type 13-like isoform X1 [Stylophora pistillata]
5.11737186888225e-15,1.2946411134345353,0.119,0.106,1.587715796039407e-10,3,ECE1.8,evm.model.Ap6.1136,evm.TU.Ap6.1136,Endothelin-converting enzyme 1,Endothelin-converting enzyme 1,endothelin-converting enzyme homolog isoform X3 [Stylophora pistillata]
5.134011861592469e-15,0.9902330886314797,0.161,0.155,1.5928785201776794e-10,3,SMG1,evm.model.Ap12.772,evm.TU.Ap12.772,Serine/threonine-protein kinase SMG1,Serine/threonine-protein kinase SMG1,serine/threonine-protein kinase SMG1-like [Stylophora pistillata]
5.363553113268609e-15,1.1136649689755593,0.149,0.131,1.6640959889227188e-10,3,VPP1.1,evm.model.Ap7.665,evm.TU.Ap7.665,V-type proton ATPase 116 kDa subunit a isoform 1,V-type proton ATPase subunit a,V-type proton ATPase 116 kDa subunit a-like isoform X1 [Stylophora pistillata]
5.378080030898935e-15,1.6808593880484448,0.111,0.075,1.6686031103867034e-10,3,evm.TU.Ap2.1826,evm.model.Ap2.1826,evm.TU.Ap2.1826,NA,Uncharacterized protein,uncharacterized protein LOC110067162 [Orbicella faveolata]
5.400582895120186e-15,0.5977913072649914,0.21,0.256,1.675584849039989e-10,3,evm.TU.Ap1.1933.evm.TU.Ap1.1929.evm.TU.Ap1.1934,NA,NA,NA,NA,NA
6.892872983165611e-15,0.6040401208447681,0.245,0.279,2.1385827717569624e-10,3,MY18A,evm.model.Ap3.1755,evm.TU.Ap3.1755,Unconventional myosin-XVIIIa,Unconventional myosin-XVIIIa,unconventional myosin-XVIIIa-like [Stylophora pistillata]
6.986148493431822e-15,0.9126916223236696,0.136,0.145,2.1675224315721571e-10,3,NDRG1,evm.model.Ap2.1139,evm.TU.Ap2.1139,Protein NDRG1,Protein NDRG1,protein NDRG1-like [Stylophora pistillata]
7.532188030869373e-15,0.7101598424732534,0.347,0.296,2.336936658457532e-10,3,FGFR1.6,evm.model.Ap5.2541,evm.TU.Ap5.2541,Fibroblast growth factor receptor 1,Fibroblast growth factor receptor 1-A,hemicentin-1-like [Orbicella faveolata]
8.193689107185397e-15,1.4218181953172422,0.156,0.112,2.542173982395341e-10,3,CO6A3.2,evm.model.Ap7.944,evm.TU.Ap7.944,Collagen alpha-3(VI) chain,Collagen alpha-3(VI) chain,Collagen alpha-3(VI) chain [Stylophora pistillata]
8.348469839183499e-15,1.4192817992898161,0.136,0.089,2.5901962523050725e-10,3,NU133.2,evm.model.Ap13.1248,evm.TU.Ap13.1248,Nuclear pore complex protein Nup133,Uncharacterized protein,nuclear pore complex protein Nup133-like [Orbicella faveolata]
9.978152458516307e-15,1.9934380479550058,0.101,0.045,3.0958215817792696e-10,3,RYAR.16,evm.model.Ap8.171,evm.TU.Ap8.171,RYamide receptor,Neuropeptide Y receptor,RYamide receptor-like [Orbicella faveolata]
1.0732903687758559e-14,1.1528873375211104,0.129,0.121,3.3299906981639706e-10,3,EP300,evm.model.Ap5.1041,evm.TU.Ap5.1041,Histone acetyltransferase p300,CREB-binding protein,histone acetyltransferase p300-like isoform X2 [Orbicella faveolata]
1.1655448611725461e-14,0.8017824700397453,0.164,0.182,3.6162194862739416e-10,3,HERC2,evm.model.Ap5.340,evm.TU.Ap5.340,E3 ubiquitin-protein ligase HERC2,E3 ubiquitin-protein ligase HERC2,E3 ubiquitin-protein ligase HERC2 [Stylophora pistillata]
1.1917133860001245e-14,1.296664257990517,0.125,0.101,3.697409951403986e-10,3,MD12L,evm.model.Ap8.907,evm.TU.Ap8.907,Mediator of RNA polymerase II transcription subunit 12-like protein,Mediator of RNA polymerase II transcription subunit 12,mediator of RNA polymerase II transcription subunit 12-like protein [Stylophora pistillata]
1.321985056157784e-14,1.372796952711811,0.134,0.104,4.1015908352351406e-10,3,SACS.6,evm.model.Ap7.1045,evm.TU.Ap7.1045,Sacsin,Sacsin,PREDICTED: sacsin-like [Acropora digitifera]
1.3748919650108327e-14,1.2834097278468113,0.145,0.113,4.265739810642609e-10,3,ODO1,evm.model.Ap9.1000,evm.TU.Ap9.1000,"2-oxoglutarate dehydrogenase, mitochondrial","2-oxoglutarate dehydrogenase, mitochondrial","2-oxoglutarate dehydrogenase, mitochondrial-like [Stylophora pistillata]"
1.4584300525700336e-14,1.5096804559402908,0.108,0.082,4.524925081103786e-10,3,evm.TU.Ap4.6285.evm.TU.Ap4.6286,NA,NA,NA,NA,NA
1.512919477486748e-14,1.477788324473502,0.129,0.087,4.693983970850384e-10,3,KTBL1,evm.model.Ap13.1289,evm.TU.Ap13.1289,KATNB1-like protein 1,Predicted protein,katanin p80 WD40 repeat-containing subunit B1-like isoform X4 [Orbicella faveolata]
1.6660547684224692e-14,1.1522316469332157,0.14,0.121,5.169101524507553e-10,3,MSI2H.2,evm.model.Ap1.1269,evm.TU.Ap1.1269,RNA-binding protein Musashi homolog 2,DAZ-associated protein 1,RNA-binding protein Musashi homolog 2-like [Orbicella faveolata]
1.6672150782744738e-14,1.23722120412758,0.127,0.105,5.172701501854382e-10,3,HD,evm.model.Ap2.1775,evm.TU.Ap2.1775,Huntingtin,Huntingtin,huntingtin-like [Stylophora pistillata]
1.6844920241976972e-14,0.9983658149655763,0.151,0.147,5.226304954275775e-10,3,RPB1,evm.model.Ap8.177,evm.TU.Ap8.177,DNA-directed RNA polymerase II subunit RPB1,DNA-directed RNA polymerase II subunit RPB1,DNA-directed RNA polymerase II subunit RPB1-like [Stylophora pistillata]
1.722266005071457e-14,0.6976915562974111,0.238,0.24,5.343502507334702e-10,3,CRA1B.6,evm.model.Ap1.2658,evm.TU.Ap1.2658,Collagen alpha-1(XXVII) chain B,Collagen alpha-2(I) chain,collagen alpha-1(I) chain-like [Stylophora pistillata]
1.7555941058574697e-14,1.0957539754274754,0.143,0.128,5.446906272833385e-10,3,ARSB.4,evm.model.Ap12.2225,evm.TU.Ap12.2225,Arylsulfatase B,Arylsulfatase B,arylsulfatase B-like isoform X2 [Stylophora pistillata]
1.7598870744994736e-14,1.7898786569672267,0.105,0.073,5.460225637342067e-10,3,SORL.3,evm.model.Ap8.1328,evm.TU.Ap8.1328,Sortilin-related receptor,Predicted protein,sortilin-related receptor-like [Stylophora pistillata]
1.9235424967797236e-14,1.918422823676967,0.105,0.054,5.96798295050877e-10,3,NIPS1,evm.model.Ap3.1255,evm.TU.Ap3.1255,Protein NipSnap homolog 1,Protein NipSnap-like 2,protein NipSnap homolog 1-like [Stylophora pistillata]
2.0729347108367827e-14,1.1661379471004423,0.115,0.111,6.431487233842202e-10,3,SMYD4,evm.model.Ap3.219,evm.TU.Ap3.219,SET and MYND domain-containing protein 4,Predicted protein,SET and MYND domain-containing protein 4-like [Orbicella faveolata]
2.234802863558969e-14,1.51450023877036,0.131,0.083,6.933699364478057e-10,3,PATS1.7,evm.model.Ap14.1623,evm.TU.Ap14.1623,Probable serine/threonine-protein kinase pats1,Putative serine/threonine-protein kinase pats1,uncharacterized protein LOC110053606 [Orbicella faveolata]
2.2801591793722136e-14,0.6523983359203245,0.172,0.204,7.07442186992023e-10,3,THOC2.1,evm.model.Ap5.2820,evm.TU.Ap5.2820,THO complex subunit 2,Predicted protein (Fragment),THO complex subunit 2-like [Stylophora pistillata]
2.3237612536393727e-14,1.0809334882754493,0.134,0.125,7.209701665541518e-10,3,evm.TU.Ap13.2288.evm.TU.Ap13.2301,NA,NA,NA,NA,NA
2.5105763434348107e-14,0.9880834599945121,0.147,0.142,7.789314163140844e-10,3,SLMAP,evm.model.Ap10.122,evm.TU.Ap10.122,Sarcolemmal membrane-associated protein,Sarcolemmal membrane-associated protein,sarcolemmal membrane-associated protein-like isoform X2 [Stylophora pistillata]
2.996811093809354e-14,1.1593141081861977,0.151,0.119,9.297906099652901e-10,3,CRY1.3,evm.model.Ap5.2956,evm.TU.Ap5.2956,Cryptochrome-1,Cryptochrome-1,uncharacterized protein LOC110050460 [Orbicella faveolata]
3.0609297280327215e-14,1.4702005778126757,0.106,0.079,9.49684057419432e-10,3,WDR33,evm.model.Ap6.1281,evm.TU.Ap6.1281,pre-mRNA 3' end processing protein WDR33,Pre-mRNA 3' end processing protein WDR33,pre-mRNA 3' end processing protein WDR33-like [Orbicella faveolata]
3.19603525502488e-14,1.645203160552787,0.11,0.069,9.916018982240192e-10,3,RET.19,evm.model.Ap8.861,evm.TU.Ap8.861,Proto-oncogene tyrosine-protein kinase receptor Ret,Proto-oncogene tyrosine-protein kinase receptor Ret,hemicentin-1-like [Orbicella faveolata]
3.286769353300758e-14,1.1078083583485605,0.124,0.119,1.0197530595550932e-9,3,P85AA,evm.model.Ap14.1495,evm.TU.Ap14.1495,Phosphatidylinositol 3-kinase regulatory subunit alpha,Phosphatidylinositol 3-kinase regulatory subunit alpha,phosphatidylinositol 3-kinase regulatory subunit alpha-like isoform X2 [Orbicella faveolata]
3.470481463313178e-14,1.1125111000987953,0.133,0.123,1.0767515788075466e-9,3,PTPRQ.1,evm.model.Ap7.1985,evm.TU.Ap7.1985,Phosphatidylinositol phosphatase PTPRQ,Receptor-type tyrosine-protein phosphatase delta,receptor-type tyrosine-protein phosphatase delta-like isoform X2 [Orbicella faveolata]
3.5057958856137556e-14,1.5074568913049824,0.131,0.085,1.0877082314705238e-9,3,evm.TU.Ap3.186,evm.model.Ap3.186,evm.TU.Ap3.186,NA,Uncharacterized protein,myb-like protein X [Orbicella faveolata]
3.994053433514496e-14,1.1236273611138978,0.14,0.122,1.2391950182822074e-9,3,SERB,evm.model.Ap3.2243,evm.TU.Ap3.2243,Phosphoserine phosphatase,Phosphoserine phosphatase,phosphoserine phosphatase-like [Orbicella faveolata]
4.3145451626426464e-14,1.1453771903514038,0.145,0.122,1.3386307821615074e-9,3,CO1A2.17,evm.model.Ap7.134,evm.TU.Ap7.134,Collagen alpha-2(I) chain,Collagen alpha-1(XXVII) chain B,collagen alpha-1(I) chain-like [Stylophora pistillata]
4.6841215993681225e-14,1.0873410097786231,0.155,0.143,1.4532955674199536e-9,3,CSMD3.17,evm.model.Ap1.3765,evm.TU.Ap1.3765,CUB and sushi domain-containing protein 3,"Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1-like, partial [Orbicella faveolata]"
5.3561430172565995e-14,1.2263093838118326,0.117,0.114,1.6617969325340326e-9,3,PP1B,evm.model.Ap13.2927,evm.TU.Ap13.2927,Serine/threonine-protein phosphatase PP1-beta catalytic subunit,Serine/threonine-protein phosphatase,serine/threonine-protein phosphatase PP1-beta catalytic subunit-like [Orbicella faveolata]
5.584671100583872e-14,1.842178772134793,0.102,0.059,1.7327000556671521e-9,3,GDS1B,evm.model.Ap11.1576,evm.TU.Ap11.1576,Rap1 GTPase-GDP dissociation stimulator 1-B,Rap1 GTPase-GDP dissociation stimulator 1-B,rap1 GTPase-GDP dissociation stimulator 1-like [Orbicella faveolata]
5.869047734589596e-14,1.4156610210699883,0.11,0.085,1.8209307501337682e-9,3,evm.TU.Ap4.5368.evm.TU.Ap4.5386,NA,NA,NA,NA,NA
5.915710080285178e-14,0.8679531150716575,0.117,0.142,1.8354082095092793e-9,3,DYH6.1,evm.model.Ap10.15,evm.TU.Ap10.15,"Dynein heavy chain 6, axonemal","Dynein heavy chain 6, axonemal","dynein heavy chain 6, axonemal-like [Stylophora pistillata]"
6.477018435645608e-14,1.0318363803871164,0.172,0.147,2.0095597398434064e-9,3,RECK.1,evm.model.Ap7.1723,evm.TU.Ap7.1723,Reversion-inducing cysteine-rich protein with Kazal motifs,Reversion-inducing cysteine-rich protein with Kazal motifs,reversion-inducing cysteine-rich protein with Kazal motifs-like [Stylophora pistillata]
6.716829414693964e-14,1.3992754961667933,0.136,0.086,2.0839634942029493e-9,3,NLRC4,evm.model.Ap14.190,evm.TU.Ap14.190,NLR family CARD domain-containing protein 4,NLR family CARD domain-containing protein 4,uncharacterized protein LOC110048568 [Orbicella faveolata]
7.238375334644013e-14,0.9395309680216277,0.161,0.153,2.2457783313266516e-9,3,FNBP4,evm.model.Ap12.2157,evm.TU.Ap12.2157,Formin-binding protein 4,Formin-binding protein 4,formin-binding protein 4-like [Orbicella faveolata]
7.298859745119919e-14,1.7197401119958686,0.106,0.058,2.264544224520906e-9,3,AMPO,evm.model.Ap5.205,evm.TU.Ap5.205,Aminopeptidase O,Aminopeptidase O,uncharacterized protein LOC110048432 [Orbicella faveolata]
7.567200182478284e-14,1.36258463674229,0.129,0.099,2.3477995286157123e-9,3,NRF6.5,evm.model.Ap4.4934,evm.TU.Ap4.4934,Nose resistant to fluoxetine protein 6,Predicted protein (Fragment),O-acyltransferase like protein-like isoform X1 [Orbicella faveolata]
7.648420103206034e-14,1.5307931819257798,0.113,0.076,2.372998821220704e-9,3,GRM1B,evm.model.Ap8.1905,evm.TU.Ap8.1905,GRAM domain-containing protein 1B,GRAM domain-containing protein 1B,GRAM domain-containing protein 1B-like isoform X1 [Orbicella faveolata]
7.808952927052422e-14,0.8590809716389596,0.137,0.161,2.4228057351472844e-9,3,RBM19,evm.model.Ap3.148,evm.TU.Ap3.148,Probable RNA-binding protein 19,Putative RNA-binding protein 19,probable RNA-binding protein 19 [Stylophora pistillata]
8.054977898517231e-14,1.291109303847597,0.129,0.102,2.499137442793956e-9,3,evm.TU.Ap8.493,evm.model.Ap8.493,evm.TU.Ap8.493,NA,Uncharacterized protein,uncharacterized protein LOC110050201 isoform X1 [Orbicella faveolata]
8.204499642200828e-14,0.700389497246463,0.192,0.207,2.5455280589892288e-9,3,evm.TU.Ap8.1294,evm.model.Ap8.1294,evm.TU.Ap8.1294,NA,GRIP and coiled-coil domain-containing protein 2,GRIP and coiled-coil domain-containing protein 2-like [Stylophora pistillata]
8.348125667529004e-14,0.9275966569754492,0.133,0.149,2.5900894696075487e-9,3,DYH7.1,evm.model.Ap5.1137,evm.TU.Ap5.1137,"Dynein heavy chain 7, axonemal",Uncharacterized protein,"dynein heavy chain 12, axonemal-like [Orbicella faveolata]"
8.695348475502261e-14,1.2593206073108165,0.136,0.106,2.6978188180093313e-9,3,CLASR,evm.model.Ap11.1680,evm.TU.Ap11.1680,CLK4-associating serine/arginine rich protein,CLK4-associating serine/arginine rich protein,CLK4-associating serine/arginine rich protein-like [Stylophora pistillata]
8.89587605916173e-14,1.1380724710009094,0.115,0.111,2.760034506115518e-9,3,BCAP.2,evm.model.Ap2.3095,evm.TU.Ap2.3095,Phosphoinositide 3-kinase adapter protein 1,Phosphoinositide 3-kinase adapter protein 1,phosphoinositide 3-kinase adapter protein 1-like isoform X2 [Orbicella faveolata]
9.148460950148487e-14,1.0441924236401814,0.134,0.131,2.8384014943930696e-9,3,NAA15,evm.model.Ap5.61,evm.TU.Ap5.61,"N-alpha-acetyltransferase 15, NatA auxiliary subunit",Predicted protein (Fragment),"N-alpha-acetyltransferase 15, NatA auxiliary subunit-like isoform X2 [Orbicella faveolata]"
1.0657770624440552e-13,1.3151280390383666,0.122,0.098,3.306679913938926e-9,3,evm.TU.Ap5.1718.evm.TU.Ap5.1714,NA,NA,NA,NA,NA
1.0729115811101473e-13,1.749100239609312,0.123,0.052,3.328815471552343e-9,3,evm.TU.Ap13.2920,evm.model.Ap13.2920,evm.TU.Ap13.2920,NA,NA,NA
1.1301440041326981e-13,1.789255959149855,0.108,0.057,3.5063847872221092e-9,3,evm.TU.Ap5.2366,evm.model.Ap5.2366,evm.TU.Ap5.2366,NA,Uncharacterized protein,uncharacterized protein LOC111337456 [Stylophora pistillata]
1.1959982548889092e-13,1.0226158305526112,0.161,0.144,3.71070418561833e-9,3,HBS1L,evm.model.Ap3.1298,evm.TU.Ap3.1298,HBS1-like protein,HBS1-like translational GTPase,LOW QUALITY PROTEIN: HBS1-like protein [Orbicella faveolata]
1.308254905024284e-13,1.075907189087245,0.142,0.122,4.058991668328343e-9,3,evm.TU.Ap10.1611,evm.model.Ap10.1611,evm.TU.Ap10.1611,NA,kinectin-like,PREDICTED: kinectin-like [Lingula anatina]
1.4013609201450784e-13,0.9623986521691467,0.122,0.132,4.34786239084212e-9,3,PK3CB.2,evm.model.Ap6.930,evm.TU.Ap6.930,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform","phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform-like [Stylophora pistillata]"
1.4284372557720483e-13,1.4986371224007518,0.111,0.075,4.431869429758357e-9,3,TTBK1,evm.model.Ap13.141,evm.TU.Ap13.141,Tau-tubulin kinase 1,Tau-tubulin kinase 1,uncharacterized protein LOC110056121 [Orbicella faveolata]
1.4620588054410082e-13,1.2781320299023198,0.149,0.111,4.536183649761272e-9,3,IBTK,evm.model.Ap6.2679,evm.TU.Ap6.2679,Inhibitor of Bruton tyrosine kinase,Inhibitor of Bruton tyrosine kinase,inhibitor of Bruton tyrosine kinase-like [Stylophora pistillata]
1.4988867275123844e-13,1.0981737439447048,0.146,0.132,4.650445960779924e-9,3,RBP2.3,evm.model.Ap8.130,evm.TU.Ap8.130,E3 SUMO-protein ligase RanBP2,E3 SUMO-protein ligase RanBP2,RANBP2-like and GRIP domain-containing protein 2 isoform X1 [Orbicella faveolata]
1.5099032221827345e-13,1.7683843941506874,0.101,0.055,4.684625737144152e-9,3,ABCA3.2,evm.model.Ap12.1182,evm.TU.Ap12.1182,ATP-binding cassette sub-family A member 3,ATP-binding cassette sub-family A member 3,ATP-binding cassette sub-family A member 3-like isoform X2 [Orbicella faveolata]
1.5970696592542633e-13,1.2456231381817724,0.133,0.103,4.955068324802278e-9,3,S38AA,evm.model.Ap12.1584,evm.TU.Ap12.1584,Putative sodium-coupled neutral amino acid transporter 10,Putative sodium-coupled neutral amino acid transporter 10,putative sodium-coupled neutral amino acid transporter 10 isoform X2 [Stylophora pistillata]
1.6237420188442835e-13,1.6593201927997736,0.113,0.059,5.037821987666274e-9,3,evm.TU.Ap13.1291,evm.model.Ap13.1291,evm.TU.Ap13.1291,NA,Predicted protein,PREDICTED: uncharacterized protein LOC107334882 isoform X1 [Acropora digitifera]
1.7759153704768042e-13,1.3320665773594196,0.12,0.093,5.509955028441332e-9,3,HEPHL,evm.model.Ap5.681,evm.TU.Ap5.681,Hephaestin-like protein,Multicopper oxidase,hephaestin-like protein [Orbicella faveolata]
1.8729561291840754e-13,0.9370514014435654,0.138,0.146,5.811033686406512e-9,3,MIPT3,evm.model.Ap7.2244,evm.TU.Ap7.2244,TRAF3-interacting protein 1,TRAF3-interacting protein 1,TRAF3-interacting protein 1-like isoform X2 [Stylophora pistillata]
1.9041022457596434e-13,1.3545031824672162,0.114,0.088,5.907667627693869e-9,3,CHD1,evm.model.Ap1.490,evm.TU.Ap1.490,Chromodomain-helicase-DNA-binding protein 1,Chromodomain-helicase-DNA-binding protein 1,chromodomain-helicase-DNA-binding protein 1-like [Orbicella faveolata]
2.0840059613222957e-13,1.2502177001850234,0.165,0.121,6.4658368955985545e-9,3,ANKS6,evm.model.Ap4.5863,evm.TU.Ap4.5863,Ankyrin repeat and SAM domain-containing protein 6,Ankyrin repeat and SAM domain-containing protein 6,ankyrin repeat and SAM domain-containing protein 6-like [Stylophora pistillata]
2.2115478600619901e-13,0.5318310645242776,0.192,0.231,6.86154839062833e-9,3,SRBP1,evm.model.Ap5.1949,evm.TU.Ap5.1949,Sterol regulatory element-binding protein 1,Sterol regulatory element-binding protein 1,sterol regulatory element-binding protein 1-like isoform X1 [Stylophora pistillata]
2.2290294959980682e-13,1.0450584659668865,0.129,0.12,6.915786914283606e-9,3,DI2BA,evm.model.Ap11.853,evm.TU.Ap11.853,Disco-interacting protein 2 homolog B-A,Disco-interacting protein,disco-interacting protein 2-like [Stylophora pistillata]
2.2433355042691422e-13,1.7628989390402117,0.106,0.065,6.960172735545441e-9,3,NAT8L,evm.model.Ap10.329,evm.TU.Ap10.329,N-acetylaspartate synthetase,N-acetylaspartate synthetase,N-acetyltransferase 8-like [Orbicella faveolata]
2.399236011403018e-13,0.6135983117445998,0.164,0.207,7.443869648979004e-9,3,ANR26,evm.model.Ap10.1884,evm.TU.Ap10.1884,Ankyrin repeat domain-containing protein 26,Ankyrin repeat domain-containing protein 26,trichohyalin-like isoform X4 [Orbicella faveolata]
2.492167548559115e-13,1.3062038088495964,0.11,0.094,7.73219903615951e-9,3,BCR,evm.model.Ap3.826,evm.TU.Ap3.826,Breakpoint cluster region protein,Active breakpoint cluster region-related protein,active breakpoint cluster region-related protein-like [Orbicella faveolata]
2.4924081076487484e-13,1.7056331321280789,0.102,0.058,7.732945394791007e-9,3,TTC28.116,evm.model.Ap9.2532,evm.TU.Ap9.2532,Tetratricopeptide repeat protein 28,Tetratricopeptide repeat protein 28,uncharacterized protein LOC111336388 [Stylophora pistillata]
2.674269772411592e-13,0.6802275614172248,0.14,0.163,8.297189395884206e-9,3,TP4A1,evm.model.Ap9.1457,evm.TU.Ap9.1457,Protein tyrosine phosphatase type IVA 1,Protein tyrosine phosphatase type IVA 3,protein tyrosine phosphatase type IVA 1-like [Orbicella faveolata]
2.8116887336578475e-13,1.5916691067353428,0.11,0.071,8.723545465046838e-9,3,evm.TU.Ap2.3260,evm.model.Ap2.3260,evm.TU.Ap2.3260,NA,Neogenin,uncharacterized protein LOC110045059 [Orbicella faveolata]
2.9919830752451913e-13,1.4257733357060687,0.122,0.087,9.28292668925573e-9,3,FBP1.28,evm.model.Ap13.2335,evm.TU.Ap13.2335,Fibropellin-1,Fibropellin-1,fibropellin-1-like isoform X1 [Stylophora pistillata]
3.2707463985767607e-13,1.4461366056114373,0.108,0.083,1.0147817776224257e-8,3,evm.TU.Ap6.599,evm.model.Ap6.599,evm.TU.Ap6.599,NA,NA,NA
