p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene_symbol,Protein_ID,gene,swissprot_symbol,trembl_symbol,ncbi_symbol
5.6536471636428373e-11,1.3804209177927038,0.14,0.051,1.7541005689918267e-6,3,S15A4.4,evm.model.Ap4.1002,evm.TU.Ap4.1002,Solute carrier family 15 member 4,Solute carrier family 15 member 4,solute carrier family 15 member 4-like [Orbicella faveolata]
6.610005015667185e-11,0.978686493303686,0.214,0.098,2.050820156160901e-6,3,HTK7.1,evm.model.Ap1.1482,evm.TU.Ap1.1482,Putative insulin-like peptide receptor,Putative insulin-like peptide receptor,putative insulin-like peptide receptor [Stylophora pistillata]
6.667189006653902e-11,1.3184714159819118,0.108,0.033,2.0685620612044398e-6,3,EPHB2,evm.model.Ap6.661,evm.TU.Ap6.661,Ephrin type-B receptor 2,Ephrin type-A receptor 4,ephrin type-B receptor 1-B-like [Orbicella faveolata]
7.11671452539102e-11,1.5541255759930168,0.104,0.033,2.2080318486478178e-6,3,CO6A3.3,evm.model.Ap7.947,evm.TU.Ap7.947,Collagen alpha-3(VI) chain,Collagen alpha-3(VI) chain,Collagen alpha-3(VI) chain [Stylophora pistillata]
1.1629694681738024e-10,1.3580503619498479,0.142,0.052,3.6082290719560394e-6,3,AA2AR.67,evm.model.Ap13.3122,evm.TU.Ap13.3122,Adenosine receptor A2a,Predicted protein,5-hydroxytryptamine receptor 1A-like [Orbicella faveolata]
1.171276132401414e-10,1.1073961206144691,0.113,0.039,3.6340013283886268e-6,3,PCE,evm.model.Ap4.5688,evm.TU.Ap4.5688,Proclotting enzyme,Predicted protein,uncharacterized protein LOC110065218 [Orbicella faveolata]
1.191386154817168e-10,1.3395503757695053,0.108,0.034,3.6963946839357454e-6,3,evm.TU.Ap6.586,evm.model.Ap6.586,evm.TU.Ap6.586,NA,WAP four-disulfide core domain protein 1,uncharacterized protein LOC110067501 isoform X2 [Orbicella faveolata]
1.2731762572449464e-10,0.5737602156567685,0.155,0.07,3.95015665572817e-6,3,evm.TU.Ap14.1123,evm.model.Ap14.1123,evm.TU.Ap14.1123,NA,Uncharacterized protein,mucin-2-like [Stylophora pistillata]
1.2811776333589424e-10,1.4634331320103218,0.119,0.043,3.974981725259454e-6,3,SMAD4,evm.model.Ap7.1710,evm.TU.Ap7.1710,Mothers against decapentaplegic homolog 4,Histone-lysine N-methyltransferase 2C,uncharacterized protein LOC110062426 [Orbicella faveolata]
1.2859179103880658e-10,1.411048513467021,0.137,0.058,3.989688908770013e-6,3,PCF5A.2,evm.model.Ap2.1978,evm.TU.Ap2.1978,Polycomb group RING finger protein 5-A,Polycomb group RING finger protein 5-A,polycomb group RING finger protein 5-B-like [Orbicella faveolata]
1.348018411485017e-10,1.2386403059122153,0.199,0.099,4.1823619234734135e-6,3,evm.TU.Ap2.2832,evm.model.Ap2.2832,evm.TU.Ap2.2832,NA,Uncharacterized protein,uncharacterized protein LOC110057072 [Orbicella faveolata]
1.6753145547162463e-10,1.0759842512089346,0.192,0.087,5.197830937462626e-6,3,evm.TU.Ap13.2490,evm.model.Ap13.2490,evm.TU.Ap13.2490,NA,Uncharacterized protein,hypothetical protein NMY3_02033 [Candidatus Nitrocosmicus oleophilus]
1.7518678742052865e-10,1.3890930033700848,0.165,0.069,5.435345266509322e-6,3,TBK1,evm.model.Ap10.381,evm.TU.Ap10.381,Serine/threonine-protein kinase TBK1,Serine/threonine-protein kinase TBK1,serine/threonine-protein kinase TBK1-like isoform X1 [Orbicella faveolata]
1.8876051403831103e-10,0.6176894986839114,0.595,0.417,5.856483708552638e-6,3,BAHC1,evm.model.Ap12.1142,evm.TU.Ap12.1142,BAH and coiled-coil domain-containing protein 1,BAH and coiled-coil domain-containing protein 1,microtubule-associated protein futsch-like isoform X3 [Orbicella faveolata]
2.3114608809809482e-10,0.6094950083742892,0.638,0.452,7.17153852933149e-6,3,RBX1,evm.model.Ap5.2166,evm.TU.Ap5.2166,RING-box protein 1,AF4/FMR2 family member 4,AF4/FMR2 family member 4-like isoform X2 [Stylophora pistillata]
2.3734024476127075e-10,1.0471661244841144,0.116,0.041,7.363718433963186e-6,3,PTHD3.7,evm.model.Ap6.2850,evm.TU.Ap6.2850,Patched domain-containing protein 3,Patched domain-containing protein 3,patched domain-containing protein 3-like isoform X2 [Orbicella faveolata]
2.5407605862802783e-10,1.246029105538529,0.145,0.057,7.882963794993192e-6,3,MASP2,evm.model.Ap6.1685,evm.TU.Ap6.1685,Mannan-binding lectin serine protease 2,Mannan-binding lectin serine protease 1,mannan-binding lectin serine protease 1-like [Stylophora pistillata]
2.5626482212359046e-10,1.5407182203074183,0.131,0.047,7.950872371206518e-6,3,CSMD3.15,evm.model.Ap1.3749,evm.TU.Ap1.3749,CUB and sushi domain-containing protein 3,RNA-directed DNA polymerase from mobile element jockey,CUB and sushi domain-containing protein 3-like [Orbicella faveolata]
2.7003363390016635e-10,0.574603221313281,0.471,0.297,8.37806352538656e-6,3,GOGA4,evm.model.Ap8.2624,evm.TU.Ap8.2624,Golgin subfamily A member 4,Myosin-9,LOW QUALITY PROTEIN: uncharacterized protein LOC110042037 [Orbicella faveolata]
2.7913556578813156e-10,0.7972399431185963,0.356,0.208,8.66046006414257e-6,3,evm.TU.Ap11.1545.evm.TU.Ap11.1567,NA,NA,NA,NA,NA
3.5839382440072835e-10,1.0208598633626733,0.163,0.068,1.1119526795856997e-5,3,SORL.3,evm.model.Ap8.1328,evm.TU.Ap8.1328,Sortilin-related receptor,Predicted protein,sortilin-related receptor-like [Stylophora pistillata]
3.8259166090140893e-10,1.1269913868053343,0.15,0.06,1.1870288871127114e-5,3,UNC5C.1,evm.model.Ap5.2384,evm.TU.Ap5.2384,Netrin receptor UNC5C,Netrin receptor UNC5B,uncharacterized protein LOC111336428 [Stylophora pistillata]
4.171522928311244e-10,1.0654352515517607,0.202,0.09,1.2942567037378466e-5,3,CO1A2.16,evm.model.Ap7.127,evm.TU.Ap7.127,Collagen alpha-2(I) chain,Collagen alpha-2(I) chain,collagen alpha-2(I) chain-like [Stylophora pistillata]
4.237019930480583e-10,1.4005781955351244,0.189,0.085,1.3145778036309057e-5,3,PIWL2,evm.model.Ap4.1338,evm.TU.Ap4.1338,Piwi-like protein 2,Piwi 2,piwi 2 [Euphyllia ancora]
4.5121211303905974e-10,0.8614398204717175,0.147,0.059,1.3999307019149867e-5,3,LRP6.12,evm.model.Ap12.2201,evm.TU.Ap12.2201,Low-density lipoprotein receptor-related protein 6,Low-density lipoprotein receptor-related protein 6,low-density lipoprotein receptor-related protein 6-like isoform X1 [Orbicella faveolata]
4.697835759943576e-10,1.2019872253093924,0.155,0.062,1.4575505228800941e-5,3,evm.TU.Ap4.6962,evm.model.Ap4.6962,evm.TU.Ap4.6962,NA,Uncharacterized protein,mucin-5AC-like [Orbicella faveolata]
5.1427160950974e-10,1.3941818378477024,0.116,0.041,1.5955790956649195e-5,3,TRAF3.3,evm.model.Ap8.1290,evm.TU.Ap8.1290,TNF receptor-associated factor 3,TNF receptor-associated factor 3,TNF receptor-associated factor 3-like [Orbicella faveolata]
5.759692464751713e-10,1.0204826281126969,0.113,0.041,1.7870021841138666e-5,3,evm.TU.Ap10.419,evm.model.Ap10.419,evm.TU.Ap10.419,NA,Uncharacterized protein,uncharacterized protein LOC111324999 [Stylophora pistillata]
5.824566937208556e-10,1.43961374436461,0.122,0.043,1.8071301379383266e-5,3,SBSPO,evm.model.Ap3.1321,evm.TU.Ap3.1321,Somatomedin-B and thrombospondin type-1 domain-containing protein,Somatomedin-B and thrombospondin type-1 domain-containing protein,somatomedin-B and thrombospondin type-1 domain-containing protein-like isoform X1 [Orbicella faveolata]
6.586157088051349e-10,1.0392738992437394,0.176,0.077,2.0434210981388116e-5,3,GAB2,evm.model.Ap5.2105,evm.TU.Ap5.2105,GRB2-associated-binding protein 2,GRB2-associated-binding protein 1,GRB2-associated-binding protein 1-like isoform X2 [Orbicella faveolata]
8.22361113795804e-10,1.3620181115509444,0.108,0.035,2.5514575916628613e-5,3,NPTX1.15,evm.model.Ap4.1271,evm.TU.Ap4.1271,Neuronal pentraxin-1,CUB and sushi domain-containing protein 3,"sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1-like, partial [Orbicella faveolata]"
8.246535983954068e-10,1.5751731631694983,0.104,0.035,2.558570254381589e-5,3,CO9A2,evm.model.Ap1.3450,evm.TU.Ap1.3450,Collagen alpha-2(IX) chain,Collagen alpha-1(XXIV) chain,collagen alpha-1(I) chain-like [Orbicella faveolata]
8.315729444024891e-10,0.837925714617922,0.199,0.096,2.5800382173031628e-5,3,PIRL7,evm.model.Ap9.2206,evm.TU.Ap9.2206,Plant intracellular Ras-group-related LRR protein 7,Leucine-rich repeat-containing protein 1,Leucine-rich repeat-containing protein 1 [Stylophora pistillata]
8.326591248657817e-10,1.2253181998057756,0.14,0.055,2.5834082008085744e-5,3,MUC3A.1,evm.model.Ap5.1672,evm.TU.Ap5.1672,Mucin-3A,Neurogenic locus notch-like protein 2,von Willebrand factor D and EGF domain-containing protein-like isoform X1 [Stylophora pistillata]
8.528985828508248e-10,1.3211091343122199,0.127,0.048,2.646203143152969e-5,3,SQSTM,evm.model.Ap5.1947,evm.TU.Ap5.1947,Sequestosome-1,Sequestosome-1,sequestosome-1-like [Orbicella faveolata]
1.1951506817624445e-9,1.14273998406641,0.14,0.056,3.70807450523616e-5,3,IFRD1,evm.model.Ap5.1324,evm.TU.Ap5.1324,Interferon-related developmental regulator 1,"Dynein heavy chain 3, axonemal",interferon-related developmental regulator 1-like [Orbicella faveolata]
1.2219289370121595e-9,1.3217400261040575,0.139,0.056,3.791156719973926e-5,3,AAC4,evm.model.Ap9.189,evm.TU.Ap9.189,AAC-rich mRNA clone AAC4 protein,Predicted protein,AAC-rich mRNA clone AAC4 protein-like [Orbicella faveolata]
1.2299664807642904e-9,1.3235062001428262,0.14,0.054,3.8160940032192875e-5,3,GAS1,evm.model.Ap1.1476,evm.TU.Ap1.1476,Growth arrest-specific protein 1,Growth arrest-specific protein 1,growth arrest-specific protein 1-like [Orbicella faveolata]
1.4744875325742282e-9,1.3093743143550736,0.153,0.064,4.5747450185648004e-5,3,RASF2,evm.model.Ap9.2422,evm.TU.Ap9.2422,Ras association domain-containing protein 2,Ras association domain-containing protein 2,ras association domain-containing protein 2-like isoform X1 [Orbicella faveolata]
1.6616997512692442e-9,0.7635164109822086,0.186,0.09,5.155589648287957e-5,3,TRPC5.10,evm.model.Ap1.3059,evm.TU.Ap1.3059,Short transient receptor potential channel 5,Short transient receptor potential channel 5,short transient receptor potential channel 4-like [Orbicella faveolata]
1.7586873706711774e-9,1.0153089768062116,0.259,0.132,5.456503436244395e-5,3,evm.TU.Ap6.1990,evm.model.Ap6.1990,evm.TU.Ap6.1990,NA,Uncharacterized protein,uncharacterized protein LOC110053486 [Orbicella faveolata]
1.772366484307249e-9,1.1944932208206729,0.121,0.044,5.4989442542116706e-5,3,TCO1,evm.model.Ap3.730,evm.TU.Ap3.730,Transcobalamin-1,Gastric intrinsic factor,transcobalamin-2-like [Orbicella faveolata]
1.7817515996987343e-9,0.7640054893573216,0.315,0.17,5.528062513225293e-5,3,ATP7A,evm.model.Ap5.1946,evm.TU.Ap5.1946,Copper-transporting ATPase 1,Copper-transporting ATPase 2,copper-transporting ATPase 2-like isoform X1 [Orbicella faveolata]
1.8391005048713811e-9,1.4938705830950276,0.131,0.05,5.705993226413947e-5,3,evm.TU.Ap4.5640,evm.model.Ap4.5640,evm.TU.Ap4.5640,NA,Uncharacterized protein,inner centromere protein-like [Orbicella faveolata]
2.2527691176723142e-9,1.449993216813358,0.114,0.041,6.989441464490122e-5,3,evm.TU.Ap10.798,evm.model.Ap10.798,evm.TU.Ap10.798,NA,Myosin-1,Myosin-1 [Stylophora pistillata]
2.3747655787460606e-9,0.8759552846577126,0.302,0.163,7.367947684617528e-5,3,ACT13,evm.model.Ap11.944,evm.TU.Ap11.944,Actin-101,Actin-1,MATH and LRR domain-containing protein PFE0570w-like [Orbicella faveolata]
2.4518007890064582e-9,0.5588520517672304,0.246,0.13,7.606957127971438e-5,3,evm.TU.Ap14.1597,evm.model.Ap14.1597,evm.TU.Ap14.1597,NA,Uncharacterized protein,uncharacterized protein LOC110065941 [Orbicella faveolata]
2.971555543789694e-9,0.6456210147616599,0.171,0.083,9.219548230161905e-5,3,PTPRF.14,evm.model.Ap14.579,evm.TU.Ap14.579,Receptor-type tyrosine-protein phosphatase F,Tyrosine-protein phosphatase Lar (Fragment),"Tyrosine-protein phosphatase Lar, partial [Stylophora pistillata]"
3.1048838331993833e-9,0.9255358015022623,0.175,0.082,9.633212580884407e-5,3,evm.TU.Ap13.2489,evm.model.Ap13.2489,evm.TU.Ap13.2489,NA,NA,NA
3.180824754948785e-9,0.8826631023237415,0.206,0.097,9.868826884704101e-5,3,ANKR6,evm.model.Ap6.2368,evm.TU.Ap6.2368,Ankyrin repeat domain-containing protein 6,Ankyrin repeat domain-containing protein 6,ankyrin repeat domain-containing protein 24-like isoform X1 [Orbicella faveolata]
3.3815068773883054e-9,1.0895969926324356,0.153,0.063,1.0491463237784957e-4,3,RHG21,evm.model.Ap7.1293,evm.TU.Ap7.1293,Rho GTPase-activating protein 21,Rho GTPase-activating protein 21,rho GTPase-activating protein 21-like [Orbicella faveolata]
3.385000135982536e-9,1.8078494184434677,0.124,0.052,1.0502301421899416e-4,3,MTX2,evm.model.Ap7.953,evm.TU.Ap7.953,Metaxin-2,Predicted protein (Fragment),metaxin-2-like [Orbicella faveolata]
4.814302346474772e-9,0.8438423303561704,0.266,0.147,1.4936854460172627e-4,3,VLDLR,evm.model.Ap14.254,evm.TU.Ap14.254,Very low-density lipoprotein receptor,Very low-density lipoprotein receptor,very low-density lipoprotein receptor-like isoform X1 [Stylophora pistillata]
5.647499703085534e-9,1.2529613767728311,0.119,0.045,1.7521932578793177e-4,3,evm.TU.Ap12.2268,evm.model.Ap12.2268,evm.TU.Ap12.2268,NA,Uncharacterized protein,uncharacterized protein LOC110055247 [Orbicella faveolata]
5.678895200830499e-9,0.6510787215535588,0.201,0.098,1.7619340250096707e-4,3,SACS.6,evm.model.Ap7.1045,evm.TU.Ap7.1045,Sacsin,Sacsin,PREDICTED: sacsin-like [Acropora digitifera]
5.687995495546341e-9,0.6088416644495469,0.279,0.151,1.7647574824482078e-4,3,NOD2,evm.model.Ap3.2325,evm.TU.Ap3.2325,Nucleotide-binding oligomerization domain-containing protein 2,"NACHT, LRR and PYD domains-containing protein 3",PREDICTED: protein NLRC3-like isoform X4 [Acropora digitifera]
5.933141994470512e-9,0.7151032726338715,0.325,0.191,1.840816635204421e-4,3,evm.TU.Ap10.1271,evm.model.Ap10.1271,evm.TU.Ap10.1271,NA,Uncharacterized protein,hypothetical protein AWC38_SpisGene15462 [Stylophora pistillata]
7.252687500055004e-9,1.3845321455463102,0.171,0.081,2.2502188237670656e-4,3,KPC1B,evm.model.Ap13.2334,evm.TU.Ap13.2334,Protein kinase C-like 1B,Protein kinase C-like 1B,calcium-independent protein kinase C-like [Orbicella faveolata]
7.478156466192277e-9,0.8914290950758155,0.294,0.157,2.320172825200816e-4,3,DNJA2,evm.model.Ap4.7335,evm.TU.Ap4.7335,DnaJ homolog subfamily A member 2,DnaJ-like subfamily A member 2,dnaJ homolog subfamily A member 2-like [Orbicella faveolata]
8.903125775280386e-9,1.2254714608659985,0.155,0.067,2.762283803038493e-4,3,ARHG8,evm.model.Ap5.849,evm.TU.Ap5.849,Neuroepithelial cell-transforming gene 1 protein,Neuroepithelial cell-transforming gene 1 protein,rho guanine nucleotide exchange factor 3-like [Orbicella faveolata]
1.090144439025699e-8,0.9951065658303385,0.227,0.113,3.382282136521134e-4,3,FHOD3,evm.model.Ap4.4737,evm.TU.Ap4.4737,FH1/FH2 domain-containing protein 3,FH1/FH2 domain-containing protein 3,FH1/FH2 domain-containing protein 1-like [Stylophora pistillata]
1.2494275849171098e-8,0.5718828033349204,0.61,0.417,3.876474024963825e-4,3,SAP,evm.model.Ap2.3217,evm.TU.Ap2.3217,Prosaposin,Prosaposin,prosaposin-like [Orbicella faveolata]
1.3141570385047746e-8,0.5260512649735027,0.31,0.177,4.0773036276649135e-4,3,evm.TU.Ap1.37.evm.TU.Ap1.38,NA,NA,NA,NA,NA
1.5707162310108197e-8,1.0226245818847652,0.124,0.05,4.873304178334169e-4,3,MIB2.3,evm.model.Ap9.1823,evm.TU.Ap9.1823,E3 ubiquitin-protein ligase MIB2,E3 ubiquitin-protein ligase MIB2,E3 ubiquitin-protein ligase MIB2-like isoform X4 [Orbicella faveolata]
1.6584827730936263e-8,1.7254328047099794,0.101,0.037,5.145608651800285e-4,3,TNAP3,evm.model.Ap6.1975,evm.TU.Ap6.1975,Tumor necrosis factor alpha-induced protein 3,Tumor necrosis factor alpha-induced protein 3,tumor necrosis factor alpha-induced protein 3-like isoform X1 [Orbicella faveolata]
1.8197555756623356e-8,1.2361432390568368,0.157,0.071,5.645973649049962e-4,3,FGFR1.4,evm.model.Ap14.725,evm.TU.Ap14.725,Fibroblast growth factor receptor 1,Fibroblast growth factor receptor 1,uncharacterized protein LOC110068516 [Orbicella faveolata]
1.9814569845658736e-8,1.1697083401517443,0.113,0.044,6.147668440314079e-4,3,ECE1.11,evm.model.Ap2.3670,evm.TU.Ap2.3670,Endothelin-converting enzyme 1,Endothelin-converting enzyme 1,Endothelin-converting enzyme 1 [Stylophora pistillata]
2.0843518727654565e-8,0.7672292095675175,0.116,0.047,6.466910120442106e-4,3,TPC1.1,evm.model.Ap3.187,evm.TU.Ap3.187,Two pore calcium channel protein 1,Predicted protein,two pore calcium channel protein 1-like [Orbicella faveolata]
2.0857234549093765e-8,0.9753654406640798,0.165,0.076,6.471165591201832e-4,3,RBP2A.1,evm.model.Ap3.2032,evm.TU.Ap3.2032,Reticulocyte-binding protein 2 homolog a,Reticulocyte-binding protein 2-like a,trichohyalin-like [Orbicella faveolata]
2.1966543169421337e-8,1.0218675298955835,0.217,0.111,6.815339683744665e-4,3,DUS10,evm.model.Ap11.189,evm.TU.Ap11.189,Dual specificity protein phosphatase 10,Dual specificity protein phosphatase 10,dual specificity protein phosphatase 10-like [Orbicella faveolata]
2.267653851961404e-8,0.8597947043473316,0.246,0.127,7.035622841095452e-4,3,ARAP1.1,evm.model.Ap5.2577,evm.TU.Ap5.2577,"Arf-GAP with Rho-GAP domain, ANK repeat and PH domain-containing protein 1","Arf-GAP with Rho-GAP domain, ANK repeat and PH domain-containing protein 1 (Fragment)","arf-GAP with Rho-GAP domain, ANK repeat and PH domain-containing protein 1-like isoform X1 [Orbicella faveolata]"
2.31043554893458e-8,0.7677546514831801,0.124,0.052,7.168357334124428e-4,3,evm.TU.Ap10.589,evm.model.Ap10.589,evm.TU.Ap10.589,NA,"Signal peptide, CUB and EGF-like domain-containing protein 1 (Fragment)","Signal peptide, CUB and EGF-like domain-containing protein 1, partial [Stylophora pistillata]"
2.3764836354475376e-8,0.5038201141615872,0.243,0.132,7.37327812733953e-4,3,THSD1,evm.model.Ap5.121,evm.TU.Ap5.121,Thrombospondin type-1 domain-containing protein 1,Thrombospondin type-1 domain-containing protein 1,uncharacterized protein LOC110056806 isoform X1 [Orbicella faveolata]
2.442028177145565e-8,0.9044846702757874,0.15,0.066,7.57663662241183e-4,3,CRERF,evm.model.Ap2.1699,evm.TU.Ap2.1699,CREB3 regulatory factor,CREB3 regulatory factor,uncharacterized protein LOC110045688 isoform X2 [Orbicella faveolata]
2.456472962231175e-8,1.251511544934792,0.139,0.058,7.621453012618443e-4,3,M3K10,evm.model.Ap13.1441,evm.TU.Ap13.1441,Mitogen-activated protein kinase kinase kinase 10,Mitogen-activated protein kinase kinase kinase 10,mitogen-activated protein kinase kinase kinase 10-like [Orbicella faveolata]
2.589607835301439e-8,0.910732357042333,0.217,0.112,8.034517269806244e-4,3,PRM1A.1,evm.model.Ap2.479,evm.TU.Ap2.479,Prominin-1-A,Prominin-1-A,prominin-1-A-like isoform X2 [Orbicella faveolata]
2.7366678606914538e-8,0.7757048402424126,0.135,0.059,8.490785704581305e-4,3,FYV1,evm.model.Ap11.1584,evm.TU.Ap11.1584,1-phosphatidylinositol 3-phosphate 5-kinase,1-phosphatidylinositol 3-phosphate 5-kinase,1-phosphatidylinositol 3-phosphate 5-kinase-like [Stylophora pistillata]
2.745731070933888e-8,0.5638451038924703,0.382,0.222,8.518905220679481e-4,3,VAT1.1,evm.model.Ap4.5494,evm.TU.Ap4.5494,Synaptic vesicle membrane protein VAT-1 homolog,Synaptic vesicle membrane protein VAT-1-like,synaptic vesicle membrane protein VAT-1 homolog [Stylophora pistillata]
3.061505937698493e-8,0.5959093156580169,0.499,0.318,9.498628322303346e-4,3,LGMN,evm.model.Ap13.651,evm.TU.Ap13.651,Legumain,Legumain,legumain-like [Orbicella faveolata]
3.927395683750939e-8,0.6566959682891629,0.214,0.109,0.0012185137848405663,3,CO1A2.28,evm.model.Ap1.3451,evm.TU.Ap1.3451,Collagen alpha-2(I) chain,Collagen alpha-1(XXIV) chain,Collagen alpha-1(XXIV) chain [Stylophora pistillata]
4.6353140442000324e-8,0.6225471977419208,0.481,0.317,0.001438152535353502,3,BRDT,evm.model.Ap1.2771,evm.TU.Ap1.2771,Bromodomain testis-specific protein,Bromodomain-containing protein 2,bromodomain-containing protein 3-like isoform X4 [Orbicella faveolata]
4.731985769418729e-8,1.1327124775543629,0.173,0.078,0.0014681459048198548,3,COAA,evm.model.Ap1.2919,evm.TU.Ap1.2919,Coactosin,Coactosin,uncharacterized protein LOC110051634 [Orbicella faveolata]
5.05782460526204e-8,0.8890815782685958,0.264,0.143,0.0015692406620286005,3,GBRAP,evm.model.Ap6.843,evm.TU.Ap6.843,Gamma-aminobutyric acid receptor-associated protein,Gamma-aminobutyric acid receptor-associated protein,gamma-aminobutyric acid receptor-associated protein [Stylophora pistillata]
5.6766775041821027e-8,0.6208317338595721,0.409,0.285,0.0017612459624475392,3,TNIP1.3,evm.model.Ap9.1404,evm.TU.Ap9.1404,TNFAIP3-interacting protein 1,TNFAIP3-interacting protein 1,TNFAIP3-interacting protein 1-like isoform X1 [Orbicella faveolata]
6.129316897335872e-8,0.8093476554445314,0.254,0.136,0.0019016818605674275,3,PSD3,evm.model.Ap4.638,evm.TU.Ap4.638,PH and SEC7 domain-containing protein 3,Predicted protein (Fragment),PH and SEC7 domain-containing protein 1-like isoform X1 [Orbicella faveolata]
6.636476533450155e-8,1.1259528247928996,0.114,0.045,0.002059033209268245,3,FBN2.24,evm.model.Ap1.505,evm.TU.Ap1.505,Fibrillin-2,Fibrillin-2,fibrillin-2-like [Stylophora pistillata]
7.450101106093681e-8,0.766207357975087,0.181,0.091,0.0023114683691766256,3,A1CF,evm.model.Ap4.1340,evm.TU.Ap4.1340,APOBEC1 complementation factor,APOBEC1 complementation factor,APOBEC1 complementation factor-like isoform X1 [Orbicella faveolata]
7.521444795155408e-8,0.9684480912792162,0.184,0.089,0.002333603462144917,3,SNX7,evm.model.Ap7.2909,evm.TU.Ap7.2909,Sorting nexin-7,Sorting nexin-7,uncharacterized protein LOC110054378 [Orbicella faveolata]
7.524181410701492e-8,0.8026641547439521,0.207,0.104,0.002334452524484245,3,AMPE.1,evm.model.Ap2.3722,evm.TU.Ap2.3722,Glutamyl aminopeptidase,Glutamyl aminopeptidase,glutamyl aminopeptidase-like isoform X2 [Stylophora pistillata]
7.899188736995463e-8,1.0077546724355866,0.129,0.056,0.0024508022975402123,3,CO1A2.14,evm.model.Ap7.130,evm.TU.Ap7.130,Collagen alpha-2(I) chain,Collagen alpha-2(I) chain,collagen alpha-1(I) chain-like [Stylophora pistillata]
8.35470355910864e-8,0.5700198142354491,0.259,0.143,0.0025921303262490467,3,ACP7.10,evm.model.Ap1.1876,evm.TU.Ap1.1876,Acid phosphatase type 7,Iron/zinc purple acid phosphatase-like protein,acid phosphatase type 7-like isoform X2 [Orbicella faveolata]
9.710184523830929e-8,1.0708825757470333,0.162,0.076,0.003012681850363784,3,DEN5B.1,evm.model.Ap2.2163,evm.TU.Ap2.2163,DENN domain-containing protein 5B,DENN domain-containing protein 5B,DENN domain-containing protein 5B-like [Orbicella faveolata]
9.835238213672764e-8,0.606279263393086,0.246,0.135,0.0030514810081741115,3,HMCN1.9,evm.model.Ap14.1257,evm.TU.Ap14.1257,Hemicentin-1,Receptor-type tyrosine-protein phosphatase delta,hemicentin-2-like [Orbicella faveolata]
1.1245473500839858e-7,0.669528539983665,0.17,0.09,0.0034890206083705746,3,TTC28.91,evm.model.Ap5.949,evm.TU.Ap5.949,Tetratricopeptide repeat protein 28,Protein mab-21-like 2,uncharacterized protein LOC110053660 [Orbicella faveolata]
1.1666672154859966e-7,0.833945428093162,0.207,0.108,0.003619701702766853,3,TNR16.3,evm.model.Ap13.1996,evm.TU.Ap13.1996,Tumor necrosis factor receptor superfamily member 16,Tumor necrosis factor receptor superfamily member 16,tumor necrosis factor receptor superfamily member 16-like isoform X2 [Orbicella faveolata]
1.3075498109398192e-7,0.9522916455925208,0.16,0.072,0.004056804043421883,3,PPA5,evm.model.Ap5.1760,evm.TU.Ap5.1760,Tartrate-resistant acid phosphatase type 5,Tartrate-resistant acid phosphatase type 5,tartrate-resistant acid phosphatase type 5-like [Orbicella faveolata]
1.3418725834709332e-7,0.8784353513101398,0.153,0.07,0.004163293877476917,3,evm.TU.Ap13.1563.evm.TU.Ap13.1564,NA,NA,NA,NA,NA
1.3666910477469106e-7,0.8961094148035903,0.147,0.067,0.0042402956447395645,3,CNKR2,evm.model.Ap6.3126,evm.TU.Ap6.3126,Connector enhancer of kinase suppressor of ras 2,Interactor protein for cytohesin exchange factors 1,muscle M-line assembly protein unc-89-like [Orbicella faveolata]
1.3732959867545358e-7,0.7138667856383669,0.285,0.158,0.0042607881285046225,3,DIAP1,evm.model.Ap5.938,evm.TU.Ap5.938,Protein diaphanous homolog 1,Protein diaphanous-like 1,protein diaphanous homolog 2-like [Orbicella faveolata]
1.6110793289051214e-7,1.0115814109610886,0.184,0.089,0.00499853472586103,3,evm.TU.Ap4.48,evm.model.Ap4.48,evm.TU.Ap4.48,NA,Uncharacterized protein,hypothetical protein AWC38_SpisGene1579 [Stylophora pistillata]
1.7130144612452486e-7,1.0868473228240028,0.101,0.04,0.005314798667459509,3,VASH2,evm.model.Ap13.1215,evm.TU.Ap13.1215,Vasohibin-2,Vasohibin-2,vasohibin-2-like [Orbicella faveolata]
1.742444923920956e-7,0.8133958322753458,0.186,0.093,0.005406109620957158,3,ANR11.2,evm.model.Ap4.4963,evm.TU.Ap4.4963,Ankyrin repeat domain-containing protein 11,Protein phosphatase 1 regulatory subunit 12A,uncharacterized protein LOC110045427 [Orbicella faveolata]
1.8363426236998369e-7,0.7208469291096005,0.155,0.076,0.005697436624291114,3,PHLD,evm.model.Ap8.2373,evm.TU.Ap8.2373,Phosphatidylinositol-glycan-specific phospholipase D,Phosphatidylinositol-glycan-specific phospholipase D,phosphatidylinositol-glycan-specific phospholipase D-like [Orbicella faveolata]
2.0157585165754497e-7,0.7224393811610268,0.263,0.138,0.006254092373526991,3,MLC2.2,evm.model.Ap7.576,evm.TU.Ap7.576,Myosin-2 essential light chain,Myosin-2 essential light chain,myosin-2 essential light chain-like [Stylophora pistillata]
2.0943384271446724e-7,0.837212930074372,0.222,0.112,0.00649789440405906,3,ENAH.1,evm.model.Ap13.1725,evm.TU.Ap13.1725,Protein enabled homolog,Protein enabled-like,vasodilator-stimulated phosphoprotein-like isoform X3 [Orbicella faveolata]
