p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene_symbol,Protein_ID,gene,swissprot_symbol,trembl_symbol,ncbi_symbol
1.031456872053828e-10,0.7266243364227897,0.373,0.211,2.7358362074355734e-6,1,PSB6,evm.model.Ap6.457,evm.TU.Ap6.457,Proteasome subunit beta type-6,Proteasome subunit beta type-6,LOW QUALITY PROTEIN: proteasome subunit beta type-6-like [Stylophora pistillata]
1.3057329353451778e-10,1.188570402589136,0.124,0.05,3.4633260377095496e-6,1,MUC3A.1,evm.model.Ap5.1672,evm.TU.Ap5.1672,Mucin-3A,Neurogenic locus notch-like protein 2,von Willebrand factor D and EGF domain-containing protein-like isoform X1 [Stylophora pistillata]
1.4475893045539784e-10,0.9952701992563053,0.116,0.047,3.8395858713989726e-6,1,evm.TU.Ap7.1005.evm.TU.Ap7.1014,NA,NA,NA,NA,NA
1.5889882600116663e-10,0.5444195906362881,0.166,0.081,4.214632460854944e-6,1,MRC1.7,evm.model.Ap7.1163,evm.TU.Ap7.1163,Macrophage mannose receptor 1,Macrophage mannose receptor 1,uncharacterized protein LOC110064817 isoform X1 [Orbicella faveolata]
1.6658542395304746e-10,0.9473066827061425,0.208,0.102,4.4185117849306305e-6,1,EIF3H,evm.model.Ap3.2469,evm.TU.Ap3.2469,Eukaryotic translation initiation factor 3 subunit H,Eukaryotic translation initiation factor 3 subunit H,eukaryotic translation initiation factor 3 subunit H-like [Stylophora pistillata]
1.7811919389814288e-10,1.1160312008090065,0.113,0.043,4.724433498954342e-6,1,STX12,evm.model.Ap3.2452,evm.TU.Ap3.2452,Syntaxin-12,Syntaxin-12,syntaxin-7-like [Orbicella faveolata]
1.79025826134342e-10,1.2600765299374914,0.103,0.04,4.748481012387287e-6,1,LTOR1,evm.model.Ap5.54,evm.TU.Ap5.54,Ragulator complex protein LAMTOR1,Ragulator complex protein LAMTOR1,ragulator complex protein LAMTOR1-like [Stylophora pistillata]
1.9343989300790605e-10,0.559798127712801,0.413,0.243,5.1307997221417e-6,1,TERA,evm.model.Ap14.9,evm.TU.Ap14.9,Transitional endoplasmic reticulum ATPase,Transitional endoplasmic reticulum ATPase TER94,transitional endoplasmic reticulum ATPase [Orbicella faveolata]
2.855655930745442e-10,0.5719247743221052,0.161,0.079,7.57434179070921e-6,1,evm.TU.Ap7.2608,evm.model.Ap7.2608,evm.TU.Ap7.2608,NA,Uncharacterized protein,uncharacterized protein LOC111333766 isoform X2 [Stylophora pistillata]
2.933247256060843e-10,0.8172421488026089,0.323,0.175,7.78014502197578e-6,1,PSA6,evm.model.Ap13.1193,evm.TU.Ap13.1193,Proteasome subunit alpha type-6,Proteasome subunit alpha type-6,proteasome subunit alpha type-6 [Orbicella faveolata]
3.1358765275317526e-10,0.7595565489453429,0.414,0.244,8.317598901625221e-6,1,E41L3.1,evm.model.Ap9.1745,evm.TU.Ap9.1745,Band 4.1-like protein 3,Band 4.1-like protein 3,band 4.1-like protein 3 [Orbicella faveolata]
4.080160968945118e-10,1.101973416707076,0.125,0.051,1.0822218954030031e-5,1,VATG,evm.model.Ap1.3647,evm.TU.Ap1.3647,V-type proton ATPase subunit G,V-type proton ATPase subunit G,V-type proton ATPase subunit G-like [Orbicella faveolata]
4.0897424249845665e-10,1.1291841917032728,0.108,0.04,1.0847632808029064e-5,1,GPP1,evm.model.Ap8.1323,evm.TU.Ap8.1323,"(DL)-glycerol-3-phosphatase 1, mitochondrial",Pseudouridine-5'-monophosphatase,pseudouridine-5'-phosphatase-like [Stylophora pistillata]
4.318226327654006e-10,1.1356812876687645,0.101,0.039,1.1453663511469485e-5,1,BGAL.1,evm.model.Ap5.2414,evm.TU.Ap5.2414,Beta-galactosidase,Beta-galactosidase,beta-galactosidase-like [Orbicella faveolata]
4.766358282214887e-10,1.4121345265080487,0.103,0.04,1.2642288707746768e-5,1,CALB2.2,evm.model.Ap4.6259,evm.TU.Ap4.6259,Calretinin,Calretinin,calretinin-like [Orbicella faveolata]
4.974140974827537e-10,0.9371094358566482,0.134,0.061,1.319341152163256e-5,1,HNF4A,evm.model.Ap4.5870,evm.TU.Ap4.5870,Hepatocyte nuclear factor 4-alpha,Hepatocyte nuclear factor 4-gamma,hepatocyte nuclear factor 4-gamma-like isoform X4 [Orbicella faveolata]
5.25998367701685e-10,0.6944119231373375,0.115,0.05,1.3951580704919493e-5,1,MCLN3.1,evm.model.Ap14.1682,evm.TU.Ap14.1682,Mucolipin-3,Mucolipin-3,mucolipin-3-like [Stylophora pistillata]
5.274654162957136e-10,0.646903816679991,0.277,0.156,1.3990492701827508e-5,1,ELOV4.1,evm.model.Ap12.2252,evm.TU.Ap12.2252,Elongation of very long chain fatty acids protein 4,Elongation of very long chain fatty acids protein 4,elongation of very long chain fatty acids protein 4-like isoform X4 [Stylophora pistillata]
5.514401470949529e-10,0.7150901318271118,0.366,0.206,1.462639846154653e-5,1,TCPZ,evm.model.Ap3.1324,evm.TU.Ap3.1324,T-complex protein 1 subunit zeta,Predicted protein,PREDICTED: T-complex protein 1 subunit zeta-like [Acropora digitifera]
6.269641739571802e-10,0.840099792535002,0.193,0.092,1.6629597750040247e-5,1,GDIA,evm.model.Ap10.384,evm.TU.Ap10.384,Rab GDP dissociation inhibitor alpha,Rab GDP dissociation inhibitor alpha,rab GDP dissociation inhibitor alpha-like [Stylophora pistillata]
6.304867176061382e-10,0.6511140918793763,0.15,0.071,1.6723029697785208e-5,1,CRIM1.2,evm.model.Ap8.1740,evm.TU.Ap8.1740,Cysteine-rich motor neuron 1 protein,Cysteine-rich motor neuron 1 protein,papilin-like isoform X2 [Orbicella faveolata]
6.454729265437039e-10,0.5883472146322628,0.437,0.268,1.7120523903645203e-5,1,FLNA.2,evm.model.Ap10.118,evm.TU.Ap10.118,Filamin-A,Filamin-A,filamin-A-like isoform X4 [Orbicella faveolata]
6.737395242403565e-10,0.8157125591538534,0.25,0.128,1.7870267140951216e-5,1,CP10,evm.model.Ap10.41,evm.TU.Ap10.41,Cytochrome P450 10,"1,25-dihydroxyvitamin D(3) 24-hydroxylase, mitochondrial",cytochrome P450 27C1-like [Orbicella faveolata]
6.790316254120768e-10,1.2109112800875552,0.153,0.065,1.8010634832429923e-5,1,X14312,evm.model.Ap3.1598,evm.TU.Ap3.1598,14-3-3-like protein GF14 iota,14-3-3 protein beta/alpha,14-3-3-like protein [Stylophora pistillata]
8.965717769800644e-10,0.9803213952129592,0.149,0.064,2.3780669812619228e-5,1,RADD,evm.model.Ap12.2434,evm.TU.Ap12.2434,Putative DNA repair helicase RadD,Putative mitochondrial ATP-dependent helicase irc3,uncharacterized protein LOC110053300 [Orbicella faveolata]
9.399505409954086e-10,0.7173317203616567,0.382,0.217,2.493124814936222e-5,1,NH2L1,evm.model.Ap12.537,evm.TU.Ap12.537,NHP2-like protein 1,NHP2-like protein 1,NHP2-like protein 1 [Orbicella faveolata]
1.0112924290052036e-9,0.5828476829362089,0.11,0.049,2.682352038693402e-5,1,GRM3.6,evm.model.Ap1.3135,evm.TU.Ap1.3135,Metabotropic glutamate receptor 3,Glutamate receptor 3.1,uncharacterized protein LOC110064671 isoform X1 [Orbicella faveolata]
1.0294274390669626e-9,0.5841553985577164,0.386,0.232,2.7304533393812115e-5,1,GST1.2,evm.model.Ap9.2361,evm.TU.Ap9.2361,Glutathione S-transferase,Glutathione S-transferase 1,glutathione S-transferase-like [Orbicella faveolata]
1.0404046651033248e-9,0.930031083936896,0.141,0.063,2.759569333720059e-5,1,VPS39,evm.model.Ap11.1762,evm.TU.Ap11.1762,Vam6/Vps39-like protein,Vacuolar protein sorting 39,vam6/Vps39-like protein [Stylophora pistillata]
1.0936926546059081e-9,0.5968808010062674,0.264,0.15,2.9009103970767108e-5,1,S39AD,evm.model.Ap2.355,evm.TU.Ap2.355,Zinc transporter ZIP13,Zinc transporter ZIP13,zinc transporter ZIP13-like [Stylophora pistillata]
1.1172531999658555e-9,0.6540678292944878,0.108,0.048,2.963402387589435e-5,1,TRPC5.15,evm.model.Ap1.3037,evm.TU.Ap1.3037,Short transient receptor potential channel 5,Short transient receptor potential channel 5,short transient receptor potential channel 4-like [Orbicella faveolata]
1.1876214785441984e-9,0.815391811316136,0.116,0.049,3.150047209690632e-5,1,HACL1,evm.model.Ap7.544,evm.TU.Ap7.544,2-hydroxyacyl-CoA lyase 1,Predicted protein,2-hydroxyacyl-CoA lyase 1-like [Stylophora pistillata]
1.2315258356051862e-9,0.5753516759376627,0.488,0.313,3.266499126359196e-5,1,MPCP,evm.model.Ap10.1639,evm.TU.Ap10.1639,"Phosphate carrier protein, mitochondrial","Phosphate carrier protein, mitochondrial","phosphate carrier protein, mitochondrial-like [Stylophora pistillata]"
1.2400988002559077e-9,0.9062117031131725,0.199,0.101,3.289238057798769e-5,1,BAP31,evm.model.Ap10.214,evm.TU.Ap10.214,B-cell receptor-associated protein 31,B-cell receptor-associated protein 31,B-cell receptor-associated protein 31-like [Orbicella faveolata]
1.2763467773294463e-9,0.6501034311671235,0.317,0.179,3.385382192188623e-5,1,STX12.1,evm.model.Ap3.462,evm.TU.Ap3.462,Syntaxin-12,Syntaxin-7,syntaxin-7-like [Stylophora pistillata]
1.5005657094604748e-9,1.0866939985140067,0.142,0.06,3.9801004877729636e-5,1,MUC19.5,evm.model.Ap12.835,evm.TU.Ap12.835,Mucin-19,Foot protein 1 variant 1,Foot protein 1 variant 1 [Tupaia chinensis]
1.739483026996839e-9,1.0320360139025708,0.116,0.049,4.613804780806416e-5,1,AA2AR.67,evm.model.Ap13.3122,evm.TU.Ap13.3122,Adenosine receptor A2a,Predicted protein,5-hydroxytryptamine receptor 1A-like [Orbicella faveolata]
1.9306306934563274e-9,0.9099315334033136,0.267,0.137,5.1208048513235626e-5,1,PFD3,evm.model.Ap6.2392,evm.TU.Ap6.2392,Prefoldin subunit 3,Prefoldin subunit 3,prefoldin subunit 3-like [Orbicella faveolata]
2.315521657278434e-9,0.6934964158859778,0.167,0.079,6.141689643765319e-5,1,Y9801,evm.model.Ap14.1925,evm.TU.Ap14.1925,PP2C-like domain-containing protein CG9801,PP2C-like domain-containing protein CG9801,PP2C-like domain-containing protein CG9801 isoform X1 [Orbicella faveolata]
2.4125582961315493e-9,0.5501940603233387,0.245,0.129,6.399069624659322e-5,1,MMP2.1,evm.model.Ap14.243,evm.TU.Ap14.243,72 kDa type IV collagenase,Collagen alpha-4(VI) chain,PREDICTED: hepatocyte growth factor activator [Chrysochloris asiatica]
2.48224403159248e-9,1.2779826648332446,0.176,0.12,6.583904069395895e-5,1,ACBG2,evm.model.Ap1.729,evm.TU.Ap1.729,Long-chain-fatty-acid--CoA ligase ACSBG2,Long-chain-fatty-acid--CoA ligase ACSBG2,long-chain-fatty-acid--CoA ligase ACSBG2-like isoform X1 [Stylophora pistillata]
2.6547306952905285e-9,0.5560385752010586,0.441,0.281,7.041407696188598e-5,1,AP3D1,evm.model.Ap14.1234,evm.TU.Ap14.1234,AP-3 complex subunit delta-1,AP-3 complex subunit delta-1,AP-3 complex subunit delta-1-like [Stylophora pistillata]
2.9014857849933625e-9,0.9555298148874294,0.168,0.078,7.695900896116394e-5,1,VPS29,evm.model.Ap3.992,evm.TU.Ap3.992,Vacuolar protein sorting-associated protein 29,Vacuolar protein sorting-associated protein 29,vacuolar protein sorting-associated protein 29 [Orbicella faveolata]
3.041394636302258e-9,0.741797345798688,0.12,0.053,8.06699513332811e-5,1,TM11D.5,evm.model.Ap1.3793,evm.TU.Ap1.3793,Transmembrane protease serine 11D,Transmembrane protease serine 11D,complement C2-like isoform X1 [Orbicella faveolata]
3.1555939330879705e-9,0.8598636767606032,0.108,0.046,8.369897348122533e-5,1,MET27.13,evm.model.Ap7.1770,evm.TU.Ap7.1770,Methyltransferase-like protein 27,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B,uncharacterized protein LOC110067085 isoform X1 [Orbicella faveolata]
3.752743659987008e-9,0.817209320661318,0.158,0.075,9.953777283749541e-5,1,SMTL1,evm.model.Ap2.1237,evm.TU.Ap2.1237,Smoothelin-like protein 1,Smoothelin-like protein 1,smoothelin-like protein 1 isoform X1 [Orbicella faveolata]
3.791346116361117e-9,0.6990024682195963,0.155,0.073,1.0056166439036228e-4,1,FAS.1,evm.model.Ap12.1508,evm.TU.Ap12.1508,Fatty acid synthase,Fatty acid synthase,fatty acid synthase-like [Orbicella faveolata]
5.206847979476727e-9,1.0337357086423138,0.13,0.056,1.3810643580764072e-4,1,UGPA,evm.model.Ap13.3050,evm.TU.Ap13.3050,UTP--glucose-1-phosphate uridylyltransferase,Predicted protein,UTP--glucose-1-phosphate uridylyltransferase-like isoform X1 [Orbicella faveolata]
5.2890559373474485e-9,0.9464815680100157,0.181,0.086,1.4028691968220373e-4,1,PESC,evm.model.Ap3.1840,evm.TU.Ap3.1840,Pescadillo homolog,Pescadillo-like,pescadillo homolog [Stylophora pistillata]
6.01043443153425e-9,0.8287507398534826,0.288,0.159,1.5942076286201446e-4,1,SYTC,evm.model.Ap1.1508,evm.TU.Ap1.1508,"Threonine--tRNA ligase, cytoplasmic","Threonine--tRNA ligase, cytoplasmic","threonine--tRNA ligase, cytoplasmic-like isoform X2 [Stylophora pistillata]"
6.538619310791481e-9,0.7123632093054119,0.222,0.112,1.7343033859943324e-4,1,UBP10,evm.model.Ap4.7248,evm.TU.Ap4.7248,Ubiquitin carboxyl-terminal hydrolase 10,Predicted protein,PREDICTED: LOW QUALITY PROTEIN: ubiquitin carboxyl-terminal hydrolase 10-like [Acropora digitifera]
6.750429260422701e-9,0.5624756495100007,0.468,0.294,1.7904838570345172e-4,1,FKB12,evm.model.Ap3.2051,evm.TU.Ap3.2051,Peptidyl-prolyl cis-trans isomerase FKBP12,Peptidylprolyl isomerase,peptidyl-prolyl cis-trans isomerase FKBP12-like [Orbicella faveolata]
7.39415010410229e-9,1.2565822260852617,0.11,0.061,1.9612243736120914e-4,1,L2EFL.1,evm.model.Ap13.971,evm.TU.Ap13.971,Protein lethal(2)essential for life,Heat shock protein-like,alpha-crystallin A chain-like [Orbicella faveolata]
7.411251952364092e-9,0.7893736084039018,0.239,0.13,1.9657604678450518e-4,1,HACD2,evm.model.Ap9.1842,evm.TU.Ap9.1842,Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 2,Very-long-chain (3R)-3-hydroxyacyl-[acyl-carrier protein] dehydratase 2,very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 2-like [Stylophora pistillata]
9.072945841174449e-9,0.8941239870249831,0.129,0.057,2.4065081549131108e-4,1,B4GN3.10,evm.model.Ap4.1553,evm.TU.Ap4.1553,"Beta-1,4-N-acetylgalactosaminyltransferase 3",CCR4-NOT transcription complex subunit 11,"beta-1,4-N-acetylgalactosaminyltransferase 3-like [Orbicella faveolata]"
9.08920131895255e-9,0.7900622904725971,0.261,0.138,2.4108197578389743e-4,1,PSB4,evm.model.Ap2.3566,evm.TU.Ap2.3566,Proteasome subunit beta type-4 (Fragment),Proteasome subunit beta type-4,proteasome subunit beta type-4-like [Orbicella faveolata]
9.550067804534356e-9,0.8362386972697102,0.196,0.097,2.5330599844746924e-4,1,AMPE.1,evm.model.Ap2.3722,evm.TU.Ap2.3722,Glutamyl aminopeptidase,Glutamyl aminopeptidase,glutamyl aminopeptidase-like isoform X2 [Stylophora pistillata]
9.743468951191924e-9,1.0659545791272977,0.104,0.042,2.584357704614146e-4,1,ENTP8,evm.model.Ap2.2028,evm.TU.Ap2.2028,Ectonucleoside triphosphate diphosphohydrolase 8,Ectonucleoside triphosphate diphosphohydrolase 8,ectonucleoside triphosphate diphosphohydrolase 8-like [Orbicella faveolata]
1.1292159113438506e-8,0.5598896955749757,0.252,0.142,2.995132283248429e-4,1,evm.TU.Ap14.346,evm.model.Ap14.346,evm.TU.Ap14.346,NA,Uncharacterized protein,ABC transporter F family member 4-like [Orbicella faveolata]
1.173689121480219e-8,1.0078239573140655,0.149,0.07,3.113093025814133e-4,1,FKB15,evm.model.Ap1.3378,evm.TU.Ap1.3378,FK506-binding protein 15,FK506-binding protein 15,FK506-binding protein 15-like [Orbicella faveolata]
1.2871716903817104e-8,0.6798443802306158,0.272,0.148,3.414094191568449e-4,1,TCPH,evm.model.Ap2.425,evm.TU.Ap2.425,T-complex protein 1 subunit eta,T-complex protein 1 subunit eta,T-complex protein 1 subunit eta-like [Orbicella faveolata]
1.4552235328952163e-8,0.9783975280188038,0.119,0.052,3.8598348986512715e-4,1,USPAL.4,evm.model.Ap7.1400,evm.TU.Ap7.1400,Universal stress protein A-like protein,Universal stress protein A-like protein,uncharacterized protein LOC110051376 [Orbicella faveolata]
1.6619623723192814e-8,0.5621202319580423,0.504,0.333,4.408188996339662e-4,1,BZW1,evm.model.Ap7.2247,evm.TU.Ap7.2247,Basic leucine zipper and W2 domain-containing protein 1,Basic leucine zipper and W2 domain-containing protein 1,Basic leucine zipper and W2 domain-containing protein 1 [Stylophora pistillata]
1.8207329625806594e-8,0.5204292064711742,0.449,0.297,4.829312109948941e-4,1,SH3L3,evm.model.Ap6.2880,evm.TU.Ap6.2880,SH3 domain-binding glutamic acid-rich-like protein 3,SH3 domain-binding glutamic acid-rich-like protein 3,SH3 domain-binding glutamic acid-rich-like protein 3 [Orbicella faveolata]
1.9707625471775947e-8,1.005655088917504,0.101,0.042,5.227250580133853e-4,1,evm.TU.Ap14.133.evm.TU.Ap14.134,NA,NA,NA,NA,NA
2.0714239757397948e-8,0.7974145849954767,0.222,0.117,5.494244953252232e-4,1,RNF10,evm.model.Ap3.1195,evm.TU.Ap3.1195,RING finger protein 10,RING finger protein 10,RING finger protein 10-like [Orbicella faveolata]
2.229020303720407e-8,0.7434364896999973,0.171,0.084,5.912253453588008e-4,1,VPS35,evm.model.Ap4.6645,evm.TU.Ap4.6645,Vacuolar protein sorting-associated protein 35,Vacuolar protein sorting-associated protein 35,vacuolar protein sorting-associated protein 35-like [Orbicella faveolata]
2.5540160811195017e-8,0.7419072706134185,0.271,0.147,6.774272253561366e-4,1,COFI.6,evm.model.Ap1.4039,evm.TU.Ap1.4039,Cofilin,Cofilin,PREDICTED: cofilin-like isoform X1 [Acropora digitifera]
2.749810117696464e-8,0.833060757225772,0.141,0.065,7.293596356178101e-4,1,evm.TU.Ap4.6025,evm.model.Ap4.6025,evm.TU.Ap4.6025,NA,Uncharacterized protein,hypothetical protein AWC38_SpisGene7318 [Stylophora pistillata]
2.8214002346165826e-8,0.6999289822988966,0.12,0.055,7.483481982297024e-4,1,YM67,evm.model.Ap8.1691,evm.TU.Ap8.1691,Putative serine protease K12H4.7,Putative serine protease K12H4.7,putative serine protease K12H4.7 [Stylophora pistillata]
3.5289699139270785e-8,0.7019252738968478,0.287,0.165,9.360239799700183e-4,1,CAPZB,evm.model.Ap6.62,evm.TU.Ap6.62,F-actin-capping protein subunit beta isoforms 1 and 2,Predicted protein,F-actin-capping protein subunit beta isoforms 1 and 2 [Orbicella faveolata]
3.618419370441582e-8,0.687017482373634,0.383,0.227,9.597495538159252e-4,1,UBA1,evm.model.Ap5.15,evm.TU.Ap5.15,Ubiquitin-like modifier-activating enzyme 1,Predicted protein,ubiquitin-like modifier-activating enzyme 1 [Orbicella faveolata]
3.7421461078067803e-8,0.8991519301454151,0.136,0.062,9.925668336346705e-4,1,evm.TU.Ap1.571,evm.model.Ap1.571,evm.TU.Ap1.571,NA,Uncharacterized protein,LOW QUALITY PROTEIN: uncharacterized protein LOC111321763 [Stylophora pistillata]
3.821202586448486e-8,0.5421134404714758,0.408,0.251,0.0010135357740295964,1,ACTN1,evm.model.Ap13.1223,evm.TU.Ap13.1223,Alpha-actinin-1,Predicted protein,alpha-actinin-like [Stylophora pistillata]
4.064555914241874e-8,0.9779970949979719,0.167,0.084,0.0010780828106935147,1,GDIR1.1,evm.model.Ap12.207,evm.TU.Ap12.207,Rho GDP-dissociation inhibitor 1,Rho GDP-dissociation inhibitor 1,rho GDP-dissociation inhibitor 1-like [Stylophora pistillata]
4.291531537872623e-8,0.6855151187964393,0.112,0.052,0.0011382858251053345,1,UD2B7.4,evm.model.Ap1.3322,evm.TU.Ap1.3322,UDP-glucuronosyltransferase 2B7,UDP-glucuronosyltransferase 2B33,UDP-glucuronosyltransferase 2A1-like [Orbicella faveolata]
4.3208701513368234e-8,0.7062876257453848,0.297,0.171,0.001146067598940579,1,G3P,evm.model.Ap6.203,evm.TU.Ap6.203,Glyceraldehyde-3-phosphate dehydrogenase,Glyceraldehyde-3-phosphate dehydrogenase,predicted protein [Nematostella vectensis]
4.5713847440686026e-8,0.8740022473460187,0.138,0.062,0.0012125140895167562,1,evm.TU.Ap3.1584,evm.model.Ap3.1584,evm.TU.Ap3.1584,NA,Uncharacterized protein,uncharacterized protein LOC110048424 [Orbicella faveolata]
4.686555204306844e-8,0.8515334664142995,0.186,0.091,0.0012430619023903473,1,AR8BA,evm.model.Ap10.1648,evm.TU.Ap10.1648,ADP-ribosylation factor-like protein 8B-A,ADP-ribosylation factor-like protein 8B-A,ADP-ribosylation factor-like protein 8B-A [Orbicella faveolata]
4.7527831367626927e-8,0.7816333448384458,0.175,0.085,0.0012606281991949366,1,BLVRB.5,evm.model.Ap6.2783,evm.TU.Ap6.2783,Flavin reductase (NADPH),Flavin reductase (NADPH),flavin reductase (NADPH)-like [Stylophora pistillata]
5.194535512154009e-8,0.6222671397676603,0.291,0.172,0.0013777985992437295,1,REEP5.1,evm.model.Ap1.1062,evm.TU.Ap1.1062,Receptor expression-enhancing protein 5,Receptor expression-enhancing protein,receptor expression-enhancing protein 5-like [Orbicella faveolata]
5.2502728578652255e-8,0.7251469232213987,0.139,0.066,0.0013925823728201724,1,evm.TU.Ap1.562.evm.TU.Ap1.563,evm.model.Ap1.562_evm.model.Ap1.563,evm.TU.Ap1.562.evm.TU.Ap1.563,NA,Uncharacterized protein,uncharacterized protein LOC110068868 [Orbicella faveolata]
5.4497159443709834e-8,0.8803752941875624,0.155,0.074,0.0014454826570849597,1,USF.1,evm.model.Ap1.2176,evm.TU.Ap1.2176,Protein usf,Uncharacterized protein,uncharacterized protein LOC110055989 [Orbicella faveolata]
5.675253494286907e-8,0.8564103205400504,0.113,0.053,0.0015053042368246591,1,evm.TU.Ap3.1227,evm.model.Ap3.1227,evm.TU.Ap3.1227,NA,Uncharacterized protein,uncharacterized protein LOC111333518 [Stylophora pistillata]
5.7736920794445956e-8,0.7933052781108338,0.167,0.084,0.0015314140871518845,1,VATL,evm.model.Ap5.1199,evm.TU.Ap5.1199,V-type proton ATPase 16 kDa proteolipid subunit,V-type proton ATPase proteolipid subunit,predicted protein [Nematostella vectensis]
6.374050626463593e-8,0.5229865263595287,0.276,0.154,0.0016906531881632034,1,LIPA1,evm.model.Ap12.1768,evm.TU.Ap12.1768,Liprin-alpha-1,Liprin-alpha-1,liprin-alpha-1-like [Stylophora pistillata]
6.949726996627658e-8,0.5557512815609189,0.172,0.09,0.0018433455885855199,1,CCD93,evm.model.Ap7.48,evm.TU.Ap7.48,Coiled-coil domain-containing protein 93,Coiled-coil domain-containing protein 93,coiled-coil domain-containing protein 93-like isoform X2 [Stylophora pistillata]
9.09640909771514e-8,0.5573206592069007,0.314,0.184,0.0024127315490779636,1,evm.TU.Ap3.1599.evm.TU.Ap3.1600,NA,NA,NA,NA,NA
9.100904921331496e-8,0.5330794035169175,0.176,0.094,0.002413924021333966,1,evm.TU.Ap2.2832,evm.model.Ap2.2832,evm.TU.Ap2.2832,NA,Uncharacterized protein,uncharacterized protein LOC110057072 [Orbicella faveolata]
9.364272654309021e-8,0.9383959195070489,0.116,0.052,0.0024837796788289247,1,SPART,evm.model.Ap7.2296,evm.TU.Ap7.2296,Spartin,Predicted protein,spartin-like isoform X1 [Orbicella faveolata]
9.468499280678728e-8,0.7200047635994447,0.107,0.048,0.0025114247492072257,1,ABL1,evm.model.Ap1.2715,evm.TU.Ap1.2715,Tyrosine-protein kinase ABL1,Tyrosine-protein kinase ABL1,tyrosine-protein kinase ABL1-like [Orbicella faveolata]
1.1785956744667821e-7,0.7162511521691503,0.127,0.063,0.0031261071669556927,1,FCNV4.1,evm.model.Ap2.822,evm.TU.Ap2.822,Ryncolin-4,Techylectin-5B,ryncolin-2-like [Orbicella faveolata]
1.1816503830109162e-7,0.7081812534399987,0.273,0.151,0.003134209475898154,1,DLDH,evm.model.Ap5.2619,evm.TU.Ap5.2619,"Dihydrolipoyl dehydrogenase, mitochondrial",Dihydrolipoyl dehydrogenase,"LOW QUALITY PROTEIN: dihydrolipoyl dehydrogenase, mitochondrial-like [Orbicella faveolata]"
1.2463156886233216e-7,0.6500092947516724,0.116,0.056,0.003305727732504498,1,RETST,evm.model.Ap7.2397,evm.TU.Ap7.2397,"Putative all-trans-retinol 13,14-reductase",Predicted protein,"putative all-trans-retinol 13,14-reductase [Exaiptasia pallida]"
1.3100323694255164e-7,0.6490489316665998,0.178,0.092,0.0034747298566642397,1,MYOF.2,evm.model.Ap2.1644,evm.TU.Ap2.1644,Myoferlin,Myoferlin,myoferlin-like isoform X3 [Stylophora pistillata]
1.3668502804138336e-7,0.6932076191510053,0.13,0.063,0.0036254336837696524,1,AL3A2,evm.model.Ap4.302,evm.TU.Ap4.302,Fatty aldehyde dehydrogenase,Fatty aldehyde dehydrogenase,"aldehyde dehydrogenase, dimeric NADP-preferring-like [Stylophora pistillata]"
1.4593983460936884e-7,0.7714301004738144,0.141,0.067,0.0038709081731788993,1,TRFM.7,evm.model.Ap4.6032,evm.TU.Ap4.6032,Melanotransferrin,Melanotransferrin,PREDICTED: melanotransferrin-like isoform X1 [Acropora digitifera]
1.5900559353742652e-7,0.6322868789175633,0.406,0.245,0.004217464362986701,1,NP1L1,evm.model.Ap12.2469,evm.TU.Ap12.2469,Nucleosome assembly protein 1-like 1,Nucleosome assembly protein 1-like 1,nucleosome assembly protein 1-like 1 [Stylophora pistillata]
1.8764557047001833e-7,0.5221936915736377,0.263,0.153,0.0049771111111467665,1,NCA11.1,evm.model.Ap8.1617,evm.TU.Ap8.1617,Neural cell adhesion molecule 1-A,Neural cell adhesion molecule 1,hemicentin-1-like [Orbicella faveolata]
1.916519877625507e-7,0.9348958427116738,0.108,0.048,0.005083377323413895,1,DPEP1,evm.model.Ap4.4718,evm.TU.Ap4.4718,Dipeptidase 1,Dipeptidase,dipeptidase 1-like isoform X1 [Orbicella faveolata]
1.9523693251558573e-7,0.72124178218110635,0.132,0.064,0.005178464398043396,1,DEFI8,evm.model.Ap4.7302,evm.TU.Ap4.7302,Differentially expressed in FDCP 8 homolog,Differentially expressed in FDCP 8-like,uncharacterized protein LOC111329547 [Stylophora pistillata]
2.024543884864813e-7,0.7176999336704868,0.309,0.175,0.00536990020021543,1,SYK,evm.model.Ap4.6836,evm.TU.Ap4.6836,Lysine--tRNA ligase,Lysine--tRNA ligase (Fragment),lysine--tRNA ligase-like [Stylophora pistillata]
2.1601968225807806e-7,1.046408375038288,0.106,0.044,0.005729706052213263,1,MCA3,evm.model.Ap3.2155,evm.TU.Ap3.2155,Eukaryotic translation elongation factor 1 epsilon-1,Eukaryotic translation elongation factor 1 epsilon-1,eukaryotic translation elongation factor 1 epsilon-1-like isoform X1 [Orbicella faveolata]
2.2717805576733386e-7,0.6469095765031617,0.111,0.052,0.006025670751172763,1,FBP1.2,evm.model.Ap10.1580,evm.TU.Ap10.1580,Fibropellin-1,Fibropellin-1,"sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1-like [Orbicella faveolata]"
2.281854373313108e-7,0.8182245012265175,0.125,0.058,0.006052390539775687,1,GALE,evm.model.Ap3.38,evm.TU.Ap3.38,UDP-glucose 4-epimerase,UDP-glucose 4-epimerase,UDP-glucose 4-epimerase-like [Orbicella faveolata]
